value,coordinates,Sensor ID,Latitude,Longitude,City,Station Name,First Seen (UTC),Last Seen (UTC),Timezone,flagInfo.hasFlags,parameter.id,parameter.name,parameter.units,parameter.displayName,period.label,period.interval,period.datetimeFrom.utc,period.datetimeFrom.local,period.datetimeTo.utc,period.datetimeTo.local,summary.min,summary.q02,summary.q25,summary.median,summary.q75,summary.q98,summary.max,summary.avg,summary.sd,coverage.expectedCount,coverage.expectedInterval,coverage.observedCount,coverage.observedInterval,coverage.percentComplete,coverage.percentCoverage,coverage.datetimeFrom.utc,coverage.datetimeFrom.local,coverage.datetimeTo.utc,coverage.datetimeTo.local
0.0262,,25192,34.066429,-118.22675500000001,Los Angeles,Los Angeles - N. Mai,2017-06-07T22:00:00Z,2025-08-23 22:00:00+00:00,America/Los_Angeles,False,7,no2,ppm,,1hour,01:00:00,2025-08-23T08:00:00Z,2025-08-23T01:00:00-07:00,2025-08-23T09:00:00Z,2025-08-23T02:00:00-07:00,0.026199999999999998,0.026199999999999998,0.026199999999999998,0.026199999999999998,0.026199999999999998,0.026199999999999998,0.026199999999999998,0.026199999999999998,,1,01:00:00,1,01:00:00,100.0,100.0,2025-08-23T08:00:00Z,2025-08-23T01:00:00-07:00,2025-08-23T09:00:00Z,2025-08-23T02:00:00-07:00
0.0235,,25192,34.066429,-118.22675500000001,Los Angeles,Los Angeles - N. Mai,2017-06-07T22:00:00Z,2025-08-23 22:00:00+00:00,America/Los_Angeles,False,7,no2,ppm,,1hour,01:00:00,2025-08-23T09:00:00Z,2025-08-23T02:00:00-07:00,2025-08-23T10:00:00Z,2025-08-23T03:00:00-07:00,0.0235,0.0235,0.0235,0.0235,0.0235,0.0235,0.0235,0.0235,,1,01:00:00,1,01:00:00,100.0,100.0,2025-08-23T09:00:00Z,2025-08-23T02:00:00-07:00,2025-08-23T10:00:00Z,2025-08-23T03:00:00-07:00
0.0212,,25192,34.066429,-118.22675500000001,Los Angeles,Los Angeles - N. Mai,2017-06-07T22:00:00Z,2025-08-23 22:00:00+00:00,America/Los_Angeles,False,7,no2,ppm,,1hour,01:00:00,2025-08-23T10:00:00Z,2025-08-23T03:00:00-07:00,2025-08-23T11:00:00Z,2025-08-23T04:00:00-07:00,0.0212,0.0212,0.0212,0.0212,0.0212,0.0212,0.0212,0.0212,,1,01:00:00,1,01:00:00,100.0,100.0,2025-08-23T10:00:00Z,2025-08-23T03:00:00-07:00,2025-08-23T11:00:00Z,2025-08-23T04:00:00-07:00
0.0237,,25192,34.066429,-118.22675500000001,Los Angeles,Los Angeles - N. Mai,2017-06-07T22:00:00Z,2025-08-23 22:00:00+00:00,America/Los_Angeles,False,7,no2,ppm,,1hour,01:00:00,2025-08-23T11:00:00Z,2025-08-23T04:00:00-07:00,2025-08-23T12:00:00Z,2025-08-23T05:00:00-07:00,0.0237,0.0237,0.0237,0.0237,0.0237,0.0237,0.0237,0.0237,,1,01:00:00,1,01:00:00,100.0,100.0,2025-08-23T11:00:00Z,2025-08-23T04:00:00-07:00,2025-08-23T12:00:00Z,2025-08-23T05:00:00-07:00
0.0235,,25192,34.066429,-118.22675500000001,Los Angeles,Los Angeles - N. Mai,2017-06-07T22:00:00Z,2025-08-23 22:00:00+00:00,America/Los_Angeles,False,7,no2,ppm,,1hour,01:00:00,2025-08-23T12:00:00Z,2025-08-23T05:00:00-07:00,2025-08-23T13:00:00Z,2025-08-23T06:00:00-07:00,0.0235,0.0235,0.0235,0.0235,0.0235,0.0235,0.0235,0.0235,,1,01:00:00,1,01:00:00,100.0,100.0,2025-08-23T12:00:00Z,2025-08-23T05:00:00-07:00,2025-08-23T13:00:00Z,2025-08-23T06:00:00-07:00
0.027,,25192,34.066429,-118.22675500000001,Los Angeles,Los Angeles - N. Mai,2017-06-07T22:00:00Z,2025-08-23 22:00:00+00:00,America/Los_Angeles,False,7,no2,ppm,,1hour,01:00:00,2025-08-23T13:00:00Z,2025-08-23T06:00:00-07:00,2025-08-23T14:00:00Z,2025-08-23T07:00:00-07:00,0.027,0.027,0.027,0.027,0.027,0.027,0.027,0.027,,1,01:00:00,1,01:00:00,100.0,100.0,2025-08-23T13:00:00Z,2025-08-23T06:00:00-07:00,2025-08-23T14:00:00Z,2025-08-23T07:00:00-07:00
0.0194,,25192,34.066429,-118.22675500000001,Los Angeles,Los Angeles - N. Mai,2017-06-07T22:00:00Z,2025-08-23 22:00:00+00:00,America/Los_Angeles,False,7,no2,ppm,,1hour,01:00:00,2025-08-23T14:00:00Z,2025-08-23T07:00:00-07:00,2025-08-23T15:00:00Z,2025-08-23T08:00:00-07:00,0.019399999999999997,0.019399999999999997,0.019399999999999997,0.019399999999999997,0.019399999999999997,0.019399999999999997,0.019399999999999997,0.019399999999999997,,1,01:00:00,1,01:00:00,100.0,100.0,2025-08-23T14:00:00Z,2025-08-23T07:00:00-07:00,2025-08-23T15:00:00Z,2025-08-23T08:00:00-07:00
0.0189,,25192,34.066429,-118.22675500000001,Los Angeles,Los Angeles - N. Mai,2017-06-07T22:00:00Z,2025-08-23 22:00:00+00:00,America/Los_Angeles,False,7,no2,ppm,,1hour,01:00:00,2025-08-23T15:00:00Z,2025-08-23T08:00:00-07:00,2025-08-23T16:00:00Z,2025-08-23T09:00:00-07:00,0.0189,0.0189,0.0189,0.0189,0.0189,0.0189,0.0189,0.0189,,1,01:00:00,1,01:00:00,100.0,100.0,2025-08-23T15:00:00Z,2025-08-23T08:00:00-07:00,2025-08-23T16:00:00Z,2025-08-23T09:00:00-07:00
0.0231,,25192,34.066429,-118.22675500000001,Los Angeles,Los Angeles - N. Mai,2017-06-07T22:00:00Z,2025-08-23 22:00:00+00:00,America/Los_Angeles,False,7,no2,ppm,,1hour,01:00:00,2025-08-23T16:00:00Z,2025-08-23T09:00:00-07:00,2025-08-23T17:00:00Z,2025-08-23T10:00:00-07:00,0.023100000000000002,0.023100000000000002,0.023100000000000002,0.023100000000000002,0.023100000000000002,0.023100000000000002,0.023100000000000002,0.023100000000000002,,1,01:00:00,1,01:00:00,100.0,100.0,2025-08-23T16:00:00Z,2025-08-23T09:00:00-07:00,2025-08-23T17:00:00Z,2025-08-23T10:00:00-07:00
0.0175,,25192,34.066429,-118.22675500000001,Los Angeles,Los Angeles - N. Mai,2017-06-07T22:00:00Z,2025-08-23 22:00:00+00:00,America/Los_Angeles,False,7,no2,ppm,,1hour,01:00:00,2025-08-23T17:00:00Z,2025-08-23T10:00:00-07:00,2025-08-23T18:00:00Z,2025-08-23T11:00:00-07:00,0.0175,0.0175,0.0175,0.0175,0.0175,0.0175,0.0175,0.0175,,1,01:00:00,1,01:00:00,100.0,100.0,2025-08-23T17:00:00Z,2025-08-23T10:00:00-07:00,2025-08-23T18:00:00Z,2025-08-23T11:00:00-07:00
0.0156,,25192,34.066429,-118.22675500000001,Los Angeles,Los Angeles - N. Mai,2017-06-07T22:00:00Z,2025-08-23 22:00:00+00:00,America/Los_Angeles,False,7,no2,ppm,,1hour,01:00:00,2025-08-23T18:00:00Z,2025-08-23T11:00:00-07:00,2025-08-23T19:00:00Z,2025-08-23T12:00:00-07:00,0.0156,0.0156,0.0156,0.0156,0.0156,0.0156,0.0156,0.0156,,1,01:00:00,1,01:00:00,100.0,100.0,2025-08-23T18:00:00Z,2025-08-23T11:00:00-07:00,2025-08-23T19:00:00Z,2025-08-23T12:00:00-07:00
0.0161,,25192,34.066429,-118.22675500000001,Los Angeles,Los Angeles - N. Mai,2017-06-07T22:00:00Z,2025-08-23 22:00:00+00:00,America/Los_Angeles,False,7,no2,ppm,,1hour,01:00:00,2025-08-23T19:00:00Z,2025-08-23T12:00:00-07:00,2025-08-23T20:00:00Z,2025-08-23T13:00:00-07:00,0.0161,0.0161,0.0161,0.0161,0.0161,0.0161,0.0161,0.0161,,1,01:00:00,1,01:00:00,100.0,100.0,2025-08-23T19:00:00Z,2025-08-23T12:00:00-07:00,2025-08-23T20:00:00Z,2025-08-23T13:00:00-07:00
0.0101,,25192,34.066429,-118.22675500000001,Los Angeles,Los Angeles - N. Mai,2017-06-07T22:00:00Z,2025-08-23 22:00:00+00:00,America/Los_Angeles,False,7,no2,ppm,,1hour,01:00:00,2025-08-23T20:00:00Z,2025-08-23T13:00:00-07:00,2025-08-23T21:00:00Z,2025-08-23T14:00:00-07:00,0.0101,0.0101,0.0101,0.0101,0.0101,0.0101,0.0101,0.0101,,1,01:00:00,1,01:00:00,100.0,100.0,2025-08-23T20:00:00Z,2025-08-23T13:00:00-07:00,2025-08-23T21:00:00Z,2025-08-23T14:00:00-07:00
0.008,,25192,34.066429,-118.22675500000001,Los Angeles,Los Angeles - N. Mai,2017-06-07T22:00:00Z,2025-08-23 22:00:00+00:00,America/Los_Angeles,False,7,no2,ppm,,1hour,01:00:00,2025-08-23T21:00:00Z,2025-08-23T14:00:00-07:00,2025-08-23T22:00:00Z,2025-08-23T15:00:00-07:00,0.008,0.008,0.008,0.008,0.008,0.008,0.008,0.008,,1,01:00:00,1,01:00:00,100.0,100.0,2025-08-23T21:00:00Z,2025-08-23T14:00:00-07:00,2025-08-23T22:00:00Z,2025-08-23T15:00:00-07:00
0.0065,,4272279,34.066429,-118.22675500000001,Los Angeles,Los Angeles - N. Mai,2017-06-07T22:00:00Z,2025-08-23 22:00:00+00:00,America/Los_Angeles,False,19840,nox,ppm,,1hour,01:00:00,2025-08-23T02:00:00Z,2025-08-22T19:00:00-07:00,2025-08-23T03:00:00Z,2025-08-22T20:00:00-07:00,0.0065,0.0065,0.0065,0.0065,0.0065,0.0065,0.0065,0.0065,,1,01:00:00,1,01:00:00,100.0,100.0,2025-08-23T02:00:00Z,2025-08-22T19:00:00-07:00,2025-08-23T03:00:00Z,2025-08-22T20:00:00-07:00
0.0085,,4272279,34.066429,-118.22675500000001,Los Angeles,Los Angeles - N. Mai,2017-06-07T22:00:00Z,2025-08-23 22:00:00+00:00,America/Los_Angeles,False,19840,nox,ppm,,1hour,01:00:00,2025-08-23T03:00:00Z,2025-08-22T20:00:00-07:00,2025-08-23T04:00:00Z,2025-08-22T21:00:00-07:00,0.0085,0.0085,0.0085,0.0085,0.0085,0.0085,0.0085,0.0085,,1,01:00:00,1,01:00:00,100.0,100.0,2025-08-23T03:00:00Z,2025-08-22T20:00:00-07:00,2025-08-23T04:00:00Z,2025-08-22T21:00:00-07:00
0.0102,,4272279,34.066429,-118.22675500000001,Los Angeles,Los Angeles - N. Mai,2017-06-07T22:00:00Z,2025-08-23 22:00:00+00:00,America/Los_Angeles,False,19840,nox,ppm,,1hour,01:00:00,2025-08-23T04:00:00Z,2025-08-22T21:00:00-07:00,2025-08-23T05:00:00Z,2025-08-22T22:00:00-07:00,0.010199999999999999,0.010199999999999999,0.010199999999999999,0.010199999999999999,0.010199999999999999,0.010199999999999999,0.010199999999999999,0.010199999999999999,,1,01:00:00,1,01:00:00,100.0,100.0,2025-08-23T04:00:00Z,2025-08-22T21:00:00-07:00,2025-08-23T05:00:00Z,2025-08-22T22:00:00-07:00
0.0149,,4272279,34.066429,-118.22675500000001,Los Angeles,Los Angeles - N. Mai,2017-06-07T22:00:00Z,2025-08-23 22:00:00+00:00,America/Los_Angeles,False,19840,nox,ppm,,1hour,01:00:00,2025-08-23T05:00:00Z,2025-08-22T22:00:00-07:00,2025-08-23T06:00:00Z,2025-08-22T23:00:00-07:00,0.0149,0.0149,0.0149,0.0149,0.0149,0.0149,0.0149,0.0149,,1,01:00:00,1,01:00:00,100.0,100.0,2025-08-23T05:00:00Z,2025-08-22T22:00:00-07:00,2025-08-23T06:00:00Z,2025-08-22T23:00:00-07:00
0.0278,,4272279,34.066429,-118.22675500000001,Los Angeles,Los Angeles - N. Mai,2017-06-07T22:00:00Z,2025-08-23 22:00:00+00:00,America/Los_Angeles,False,19840,nox,ppm,,1hour,01:00:00,2025-08-23T06:00:00Z,2025-08-22T23:00:00-07:00,2025-08-23T07:00:00Z,2025-08-23T00:00:00-07:00,0.027800000000000002,0.027800000000000002,0.027800000000000002,0.027800000000000002,0.027800000000000002,0.027800000000000002,0.027800000000000002,0.027800000000000002,,1,01:00:00,1,01:00:00,100.0,100.0,2025-08-23T06:00:00Z,2025-08-22T23:00:00-07:00,2025-08-23T07:00:00Z,2025-08-23T00:00:00-07:00
0.0339,,4272279,34.066429,-118.22675500000001,Los Angeles,Los Angeles - N. Mai,2017-06-07T22:00:00Z,2025-08-23 22:00:00+00:00,America/Los_Angeles,False,19840,nox,ppm,,1hour,01:00:00,2025-08-23T07:00:00Z,2025-08-23T00:00:00-07:00,2025-08-23T08:00:00Z,2025-08-23T01:00:00-07:00,0.0339,0.0339,0.0339,0.0339,0.0339,0.0339,0.0339,0.0339,,1,01:00:00,1,01:00:00,100.0,100.0,2025-08-23T07:00:00Z,2025-08-23T00:00:00-07:00,2025-08-23T08:00:00Z,2025-08-23T01:00:00-07:00
0.0328,,4272279,34.066429,-118.22675500000001,Los Angeles,Los Angeles - N. Mai,2017-06-07T22:00:00Z,2025-08-23 22:00:00+00:00,America/Los_Angeles,False,19840,nox,ppm,,1hour,01:00:00,2025-08-23T08:00:00Z,2025-08-23T01:00:00-07:00,2025-08-23T09:00:00Z,2025-08-23T02:00:00-07:00,0.032799999999999996,0.032799999999999996,0.032799999999999996,0.032799999999999996,0.032799999999999996,0.032799999999999996,0.032799999999999996,0.032799999999999996,,1,01:00:00,1,01:00:00,100.0,100.0,2025-08-23T08:00:00Z,2025-08-23T01:00:00-07:00,2025-08-23T09:00:00Z,2025-08-23T02:00:00-07:00
0.0263,,4272279,34.066429,-118.22675500000001,Los Angeles,Los Angeles - N. Mai,2017-06-07T22:00:00Z,2025-08-23 22:00:00+00:00,America/Los_Angeles,False,19840,nox,ppm,,1hour,01:00:00,2025-08-23T09:00:00Z,2025-08-23T02:00:00-07:00,2025-08-23T10:00:00Z,2025-08-23T03:00:00-07:00,0.0263,0.0263,0.0263,0.0263,0.0263,0.0263,0.0263,0.0263,,1,01:00:00,1,01:00:00,100.0,100.0,2025-08-23T09:00:00Z,2025-08-23T02:00:00-07:00,2025-08-23T10:00:00Z,2025-08-23T03:00:00-07:00
0.0234,,4272279,34.066429,-118.22675500000001,Los Angeles,Los Angeles - N. Mai,2017-06-07T22:00:00Z,2025-08-23 22:00:00+00:00,America/Los_Angeles,False,19840,nox,ppm,,1hour,01:00:00,2025-08-23T10:00:00Z,2025-08-23T03:00:00-07:00,2025-08-23T11:00:00Z,2025-08-23T04:00:00-07:00,0.023399999999999997,0.023399999999999997,0.023399999999999997,0.023399999999999997,0.023399999999999997,0.023399999999999997,0.023399999999999997,0.023399999999999997,,1,01:00:00,1,01:00:00,100.0,100.0,2025-08-23T10:00:00Z,2025-08-23T03:00:00-07:00,2025-08-23T11:00:00Z,2025-08-23T04:00:00-07:00
0.0356,,4272279,34.066429,-118.22675500000001,Los Angeles,Los Angeles - N. Mai,2017-06-07T22:00:00Z,2025-08-23 22:00:00+00:00,America/Los_Angeles,False,19840,nox,ppm,,1hour,01:00:00,2025-08-23T11:00:00Z,2025-08-23T04:00:00-07:00,2025-08-23T12:00:00Z,2025-08-23T05:00:00-07:00,0.0356,0.0356,0.0356,0.0356,0.0356,0.0356,0.0356,0.0356,,1,01:00:00,1,01:00:00,100.0,100.0,2025-08-23T11:00:00Z,2025-08-23T04:00:00-07:00,2025-08-23T12:00:00Z,2025-08-23T05:00:00-07:00
0.0445,,4272279,34.066429,-118.22675500000001,Los Angeles,Los Angeles - N. Mai,2017-06-07T22:00:00Z,2025-08-23 22:00:00+00:00,America/Los_Angeles,False,19840,nox,ppm,,1hour,01:00:00,2025-08-23T12:00:00Z,2025-08-23T05:00:00-07:00,2025-08-23T13:00:00Z,2025-08-23T06:00:00-07:00,0.0445,0.0445,0.0445,0.0445,0.0445,0.0445,0.0445,0.0445,,1,01:00:00,1,01:00:00,100.0,100.0,2025-08-23T12:00:00Z,2025-08-23T05:00:00-07:00,2025-08-23T13:00:00Z,2025-08-23T06:00:00-07:00
0.0624,,4272279,34.066429,-118.22675500000001,Los Angeles,Los Angeles - N. Mai,2017-06-07T22:00:00Z,2025-08-23 22:00:00+00:00,America/Los_Angeles,False,19840,nox,ppm,,1hour,01:00:00,2025-08-23T13:00:00Z,2025-08-23T06:00:00-07:00,2025-08-23T14:00:00Z,2025-08-23T07:00:00-07:00,0.0624,0.0624,0.0624,0.0624,0.0624,0.0624,0.0624,0.0624,,1,01:00:00,1,01:00:00,100.0,100.0,2025-08-23T13:00:00Z,2025-08-23T06:00:00-07:00,2025-08-23T14:00:00Z,2025-08-23T07:00:00-07:00
0.0327,,4272279,34.066429,-118.22675500000001,Los Angeles,Los Angeles - N. Mai,2017-06-07T22:00:00Z,2025-08-23 22:00:00+00:00,America/Los_Angeles,False,19840,nox,ppm,,1hour,01:00:00,2025-08-23T14:00:00Z,2025-08-23T07:00:00-07:00,2025-08-23T15:00:00Z,2025-08-23T08:00:00-07:00,0.0327,0.0327,0.0327,0.0327,0.0327,0.0327,0.0327,0.0327,,1,01:00:00,1,01:00:00,100.0,100.0,2025-08-23T14:00:00Z,2025-08-23T07:00:00-07:00,2025-08-23T15:00:00Z,2025-08-23T08:00:00-07:00
0.0304,,4272279,34.066429,-118.22675500000001,Los Angeles,Los Angeles - N. Mai,2017-06-07T22:00:00Z,2025-08-23 22:00:00+00:00,America/Los_Angeles,False,19840,nox,ppm,,1hour,01:00:00,2025-08-23T15:00:00Z,2025-08-23T08:00:00-07:00,2025-08-23T16:00:00Z,2025-08-23T09:00:00-07:00,0.0304,0.0304,0.0304,0.0304,0.0304,0.0304,0.0304,0.0304,,1,01:00:00,1,01:00:00,100.0,100.0,2025-08-23T15:00:00Z,2025-08-23T08:00:00-07:00,2025-08-23T16:00:00Z,2025-08-23T09:00:00-07:00
0.0346,,4272279,34.066429,-118.22675500000001,Los Angeles,Los Angeles - N. Mai,2017-06-07T22:00:00Z,2025-08-23 22:00:00+00:00,America/Los_Angeles,False,19840,nox,ppm,,1hour,01:00:00,2025-08-23T16:00:00Z,2025-08-23T09:00:00-07:00,2025-08-23T17:00:00Z,2025-08-23T10:00:00-07:00,0.0346,0.0346,0.0346,0.0346,0.0346,0.0346,0.0346,0.0346,,1,01:00:00,1,01:00:00,100.0,100.0,2025-08-23T16:00:00Z,2025-08-23T09:00:00-07:00,2025-08-23T17:00:00Z,2025-08-23T10:00:00-07:00
0.0235,,4272279,34.066429,-118.22675500000001,Los Angeles,Los Angeles - N. Mai,2017-06-07T22:00:00Z,2025-08-23 22:00:00+00:00,America/Los_Angeles,False,19840,nox,ppm,,1hour,01:00:00,2025-08-23T17:00:00Z,2025-08-23T10:00:00-07:00,2025-08-23T18:00:00Z,2025-08-23T11:00:00-07:00,0.0235,0.0235,0.0235,0.0235,0.0235,0.0235,0.0235,0.0235,,1,01:00:00,1,01:00:00,100.0,100.0,2025-08-23T17:00:00Z,2025-08-23T10:00:00-07:00,2025-08-23T18:00:00Z,2025-08-23T11:00:00-07:00
0.0176,,4272279,34.066429,-118.22675500000001,Los Angeles,Los Angeles - N. Mai,2017-06-07T22:00:00Z,2025-08-23 22:00:00+00:00,America/Los_Angeles,False,19840,nox,ppm,,1hour,01:00:00,2025-08-23T18:00:00Z,2025-08-23T11:00:00-07:00,2025-08-23T19:00:00Z,2025-08-23T12:00:00-07:00,0.0176,0.0176,0.0176,0.0176,0.0176,0.0176,0.0176,0.0176,,1,01:00:00,1,01:00:00,100.0,100.0,2025-08-23T18:00:00Z,2025-08-23T11:00:00-07:00,2025-08-23T19:00:00Z,2025-08-23T12:00:00-07:00
0.0193,,4272279,34.066429,-118.22675500000001,Los Angeles,Los Angeles - N. Mai,2017-06-07T22:00:00Z,2025-08-23 22:00:00+00:00,America/Los_Angeles,False,19840,nox,ppm,,1hour,01:00:00,2025-08-23T19:00:00Z,2025-08-23T12:00:00-07:00,2025-08-23T20:00:00Z,2025-08-23T13:00:00-07:00,0.0193,0.0193,0.0193,0.0193,0.0193,0.0193,0.0193,0.0193,,1,01:00:00,1,01:00:00,100.0,100.0,2025-08-23T19:00:00Z,2025-08-23T12:00:00-07:00,2025-08-23T20:00:00Z,2025-08-23T13:00:00-07:00
0.0114,,4272279,34.066429,-118.22675500000001,Los Angeles,Los Angeles - N. Mai,2017-06-07T22:00:00Z,2025-08-23 22:00:00+00:00,America/Los_Angeles,False,19840,nox,ppm,,1hour,01:00:00,2025-08-23T20:00:00Z,2025-08-23T13:00:00-07:00,2025-08-23T21:00:00Z,2025-08-23T14:00:00-07:00,0.0114,0.0114,0.0114,0.0114,0.0114,0.0114,0.0114,0.0114,,1,01:00:00,1,01:00:00,100.0,100.0,2025-08-23T20:00:00Z,2025-08-23T13:00:00-07:00,2025-08-23T21:00:00Z,2025-08-23T14:00:00-07:00
0.0087,,4272279,34.066429,-118.22675500000001,Los Angeles,Los Angeles - N. Mai,2017-06-07T22:00:00Z,2025-08-23 22:00:00+00:00,America/Los_Angeles,False,19840,nox,ppm,,1hour,01:00:00,2025-08-23T21:00:00Z,2025-08-23T14:00:00-07:00,2025-08-23T22:00:00Z,2025-08-23T15:00:00-07:00,0.0087,0.0087,0.0087,0.0087,0.0087,0.0087,0.0087,0.0087,,1,01:00:00,1,01:00:00,100.0,100.0,2025-08-23T21:00:00Z,2025-08-23T14:00:00-07:00,2025-08-23T22:00:00Z,2025-08-23T15:00:00-07:00
0.033,,25193,34.066429,-118.22675500000001,Los Angeles,Los Angeles - N. Mai,2017-06-07T22:00:00Z,2025-08-23 22:00:00+00:00,America/Los_Angeles,False,10,o3,ppm,,1hour,01:00:00,2025-08-23T02:00:00Z,2025-08-22T19:00:00-07:00,2025-08-23T03:00:00Z,2025-08-22T20:00:00-07:00,0.033,0.033,0.033,0.033,0.033,0.033,0.033,0.033,,1,01:00:00,1,01:00:00,100.0,100.0,2025-08-23T02:00:00Z,2025-08-22T19:00:00-07:00,2025-08-23T03:00:00Z,2025-08-22T20:00:00-07:00
0.023,,25193,34.066429,-118.22675500000001,Los Angeles,Los Angeles - N. Mai,2017-06-07T22:00:00Z,2025-08-23 22:00:00+00:00,America/Los_Angeles,False,10,o3,ppm,,1hour,01:00:00,2025-08-23T03:00:00Z,2025-08-22T20:00:00-07:00,2025-08-23T04:00:00Z,2025-08-22T21:00:00-07:00,0.023,0.023,0.023,0.023,0.023,0.023,0.023,0.023,,1,01:00:00,1,01:00:00,100.0,100.0,2025-08-23T03:00:00Z,2025-08-22T20:00:00-07:00,2025-08-23T04:00:00Z,2025-08-22T21:00:00-07:00
0.02,,25193,34.066429,-118.22675500000001,Los Angeles,Los Angeles - N. Mai,2017-06-07T22:00:00Z,2025-08-23 22:00:00+00:00,America/Los_Angeles,False,10,o3,ppm,,1hour,01:00:00,2025-08-23T04:00:00Z,2025-08-22T21:00:00-07:00,2025-08-23T05:00:00Z,2025-08-22T22:00:00-07:00,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,1,01:00:00,1,01:00:00,100.0,100.0,2025-08-23T04:00:00Z,2025-08-22T21:00:00-07:00,2025-08-23T05:00:00Z,2025-08-22T22:00:00-07:00
0.016,,25193,34.066429,-118.22675500000001,Los Angeles,Los Angeles - N. Mai,2017-06-07T22:00:00Z,2025-08-23 22:00:00+00:00,America/Los_Angeles,False,10,o3,ppm,,1hour,01:00:00,2025-08-23T05:00:00Z,2025-08-22T22:00:00-07:00,2025-08-23T06:00:00Z,2025-08-22T23:00:00-07:00,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.016,,1,01:00:00,1,01:00:00,100.0,100.0,2025-08-23T05:00:00Z,2025-08-22T22:00:00-07:00,2025-08-23T06:00:00Z,2025-08-22T23:00:00-07:00
0.004,,25193,34.066429,-118.22675500000001,Los Angeles,Los Angeles - N. Mai,2017-06-07T22:00:00Z,2025-08-23 22:00:00+00:00,America/Los_Angeles,False,10,o3,ppm,,1hour,01:00:00,2025-08-23T06:00:00Z,2025-08-22T23:00:00-07:00,2025-08-23T07:00:00Z,2025-08-23T00:00:00-07:00,0.004,0.004,0.004,0.004,0.004,0.004,0.004,0.004,,1,01:00:00,1,01:00:00,100.0,100.0,2025-08-23T06:00:00Z,2025-08-22T23:00:00-07:00,2025-08-23T07:00:00Z,2025-08-23T00:00:00-07:00
0.0,,25193,34.066429,-118.22675500000001,Los Angeles,Los Angeles - N. Mai,2017-06-07T22:00:00Z,2025-08-23 22:00:00+00:00,America/Los_Angeles,False,10,o3,ppm,,1hour,01:00:00,2025-08-23T07:00:00Z,2025-08-23T00:00:00-07:00,2025-08-23T08:00:00Z,2025-08-23T01:00:00-07:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1,01:00:00,1,01:00:00,100.0,100.0,2025-08-23T07:00:00Z,2025-08-23T00:00:00-07:00,2025-08-23T08:00:00Z,2025-08-23T01:00:00-07:00
0.001,,25193,34.066429,-118.22675500000001,Los Angeles,Los Angeles - N. Mai,2017-06-07T22:00:00Z,2025-08-23 22:00:00+00:00,America/Los_Angeles,False,10,o3,ppm,,1hour,01:00:00,2025-08-23T08:00:00Z,2025-08-23T01:00:00-07:00,2025-08-23T09:00:00Z,2025-08-23T02:00:00-07:00,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,,1,01:00:00,1,01:00:00,100.0,100.0,2025-08-23T08:00:00Z,2025-08-23T01:00:00-07:00,2025-08-23T09:00:00Z,2025-08-23T02:00:00-07:00
0.001,,25193,34.066429,-118.22675500000001,Los Angeles,Los Angeles - N. Mai,2017-06-07T22:00:00Z,2025-08-23 22:00:00+00:00,America/Los_Angeles,False,10,o3,ppm,,1hour,01:00:00,2025-08-23T09:00:00Z,2025-08-23T02:00:00-07:00,2025-08-23T10:00:00Z,2025-08-23T03:00:00-07:00,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,,1,01:00:00,1,01:00:00,100.0,100.0,2025-08-23T09:00:00Z,2025-08-23T02:00:00-07:00,2025-08-23T10:00:00Z,2025-08-23T03:00:00-07:00
0.001,,25193,34.066429,-118.22675500000001,Los Angeles,Los Angeles - N. Mai,2017-06-07T22:00:00Z,2025-08-23 22:00:00+00:00,America/Los_Angeles,False,10,o3,ppm,,1hour,01:00:00,2025-08-23T10:00:00Z,2025-08-23T03:00:00-07:00,2025-08-23T11:00:00Z,2025-08-23T04:00:00-07:00,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,,1,01:00:00,1,01:00:00,100.0,100.0,2025-08-23T10:00:00Z,2025-08-23T03:00:00-07:00,2025-08-23T11:00:00Z,2025-08-23T04:00:00-07:00
0.0,,25193,34.066429,-118.22675500000001,Los Angeles,Los Angeles - N. Mai,2017-06-07T22:00:00Z,2025-08-23 22:00:00+00:00,America/Los_Angeles,False,10,o3,ppm,,1hour,01:00:00,2025-08-23T11:00:00Z,2025-08-23T04:00:00-07:00,2025-08-23T12:00:00Z,2025-08-23T05:00:00-07:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1,01:00:00,1,01:00:00,100.0,100.0,2025-08-23T11:00:00Z,2025-08-23T04:00:00-07:00,2025-08-23T12:00:00Z,2025-08-23T05:00:00-07:00
0.0,,25193,34.066429,-118.22675500000001,Los Angeles,Los Angeles - N. Mai,2017-06-07T22:00:00Z,2025-08-23 22:00:00+00:00,America/Los_Angeles,False,10,o3,ppm,,1hour,01:00:00,2025-08-23T12:00:00Z,2025-08-23T05:00:00-07:00,2025-08-23T13:00:00Z,2025-08-23T06:00:00-07:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1,01:00:00,1,01:00:00,100.0,100.0,2025-08-23T12:00:00Z,2025-08-23T05:00:00-07:00,2025-08-23T13:00:00Z,2025-08-23T06:00:00-07:00
